10069.0 382.0 -15.0
19796.0 372.0 2.0
9587.0 294.0 -52.0
4978.0 297.0 14.0
9997.0 189.0 -6.0
6102.0 410.0 -55.0
7702.0 366.0 27.0
14355.0 371.0 8.0
4684.0 233.0 -5.0
10705.0 405.0 -6.0
3119.0 32.0 -100.0
4869.0 279.0 10.0
3438.0 77.0 -5.0
9320.0 381.0 -31.0
15629.0 381.0 -5.0
6424.0 418.0 -32.0
15703.0 380.0 -11.0
4669.0 221.0 -14.0
15983.0 248.0 -14.0
4988.0 296.0 13.0
6081.0 405.0 15.0
4818.0 188.0 -171.0
5711.0 423.0 -73.0
3748.0 139.0 -10.0
4929.0 240.0 -64.0
16758.0 290.0 -36.0
3951.0 174.0 -10.0
6050.0 412.0 -58.0
6220.0 429.0 -34.0
4612.0 120.0 -193.0
5734.0 385.0 -35.0
4387.0 139.0 4.0
24636.0 364.0 -1.0
19106.0 307.0 -8.0
20569.0 293.0 -28.0
3197.0 33.0 -30.0
5011.0 225.0 -109.0
6035.0 430.0 -72.0
4379.0 229.0 9.0
19417.0 383.0 -4.0
6490.0 174.0 14.0
12221.0 262.0 -16.0
4877.0 220.0 -129.0
5943.0 429.0 -63.0
5021.0 277.0 15.0
23278.0 353.0 -2.0
4987.0 263.0 -26.0
11597.0 393.0 6.0
4907.0 249.0 -46.0
4606.0 121.0 -209.0
5755.0 329.0 -28.0
14491.0 295.0 3.0
4437.0 234.0 18.0
4758.0 250.0 -16.0
5220.0 376.0 10.0
6137.0 405.0 -185.0
5965.0 421.0 -58.0
6428.0 402.0 3.0
5119.0 471.0 0.0
10375.0 378.0 74.0
5045.0 283.0 6.0
4582.0 121.0 -203.0
4679.0 286.0 -48.0
6018.0 342.0 20.0
6200.0 412.0 -12.0
4782.0 325.0 8.0
10733.0 387.0 -32.0
5536.0 169.0 3.0
5015.0 132.0 4.0
4728.0 250.0 6.0
5034.0 276.0 -5.0
10142.0 141.0 46.0
5054.0 278.0 -4.0
5999.0 409.0 -8.0
13068.0 413.0 37.0
5427.0 434.0 -80.0
10797.0 424.0 0.0
4183.0 81.0 22.0
5652.0 384.0 -47.0
4866.0 251.0 -28.0
4028.0 53.0 -121.0
5053.0 379.0 9.0
4068.0 471.0 -35.0
4338.0 223.0 -56.0
6117.0 417.0 -35.0
6492.0 412.0 -29.0
6018.0 407.0 -55.0
4840.0 485.0 -168.0
6228.0 429.0 4.0
4795.0 265.0 6.0
6251.0 398.0 5.0
4986.0 347.0 5.0
7305.0 398.0 -7.0
4942.0 212.0 -203.0
5108.0 449.0 -29.0
5321.0 291.0 -5.0
11956.0 392.0 -95.0
5045.0 288.0 4.0
5016.0 284.0 15.0
4501.0 228.0 -36.0
5023.0 283.0 15.0
4979.0 290.0 10.0
5815.0 447.0 21.0
4986.0 238.0 -17.0
4557.0 266.0 -9.0
4978.0 277.0 20.0
5078.0 297.0 18.0
7776.0 319.0 -170.0
8910.0 313.0 -26.0
3863.0 173.0 -4.0
4800.0 261.0 -9.0
4306.0 58.0 -190.0
4682.0 278.0 -24.0
5989.0 403.0 11.0
10073.0 260.0 -51.0
5839.0 403.0 20.0
32591.0 317.0 -10.0
6419.0 420.0 -2.0
9457.0 400.0 -20.0
6372.0 418.0 -41.0
4746.0 258.0 -8.0
4223.0 163.0 -27.0
8817.0 420.0 -82.0
4498.0 236.0 -25.0
4617.0 453.0 17.0
6225.0 411.0 -16.0
5674.0 400.0 -22.0
8002.0 378.0 -20.0
6406.0 413.0 -28.0
7188.0 375.0 21.0
21652.0 387.0 -8.0
4936.0 285.0 12.0
12088.0 406.0 28.0
4214.0 215.0 -43.0
6186.0 430.0 -56.0
29190.0 391.0 -6.0
4979.0 246.0 -64.0
22339.0 384.0 -7.0
14226.0 357.0 20.0
4206.0 197.0 15.0
12307.0 414.0 38.0
5925.0 421.0 10.0
3716.0 11.0 16.0
7603.0 205.0 8.0
37689.0 390.0 3.0
5790.0 426.0 13.0
4815.0 277.0 -57.0
5468.0 463.0 3.0
4442.0 114.0 -149.0
4480.0 224.0 -45.0
5502.0 428.0 33.0
5101.0 264.0 -15.0
4953.0 260.0 -19.0
4069.0 185.0 -47.0
10385.0 389.0 -16.0
4678.0 236.0 -2.0
8856.0 413.0 -36.0
5942.0 443.0 -4.0
3626.0 13.0 9.0
5855.0 441.0 15.0
3872.0 161.0 -46.0
9427.0 215.0 -34.0
6215.0 418.0 -24.0
4859.0 259.0 -7.0
25771.0 327.0 -6.0
6997.0 408.0 -5.0
8774.0 355.0 -11.0
3388.0 55.0 3.0
4804.0 253.0 -25.0
7836.0 369.0 38.0
4812.0 295.0 -25.0
23210.0 285.0 -38.0
4906.0 263.0 7.0
5873.0 418.0 -20.0
4644.0 208.0 -51.0
4714.0 255.0 -28.0
6093.0 428.0 -58.0
16566.0 364.0 8.0
4859.0 266.0 -4.0
3874.0 12.0 18.0
3666.0 20.0 14.0
4783.0 244.0 -31.0
6459.0 416.0 1.0
4915.0 201.0 -255.0
5803.0 401.0 -26.0
4375.0 161.0 -15.0
12600.0 295.0 -2.0
6252.0 399.0 -13.0
4557.0 257.0 -1.0
4400.0 203.0 -9.0
5982.0 429.0 -30.0
5448.0 339.0 -28.0
4971.0 228.0 -157.0
3796.0 157.0 1.0
3460.0 82.0 -3.0
3984.0 31.0 20.0
7717.0 384.0 -11.0
4384.0 214.0 -30.0
5232.0 303.0 -150.0
4964.0 317.0 -18.0
5987.0 188.0 13.0
7630.0 205.0 16.0
5928.0 433.0 -28.0
4375.0 225.0 6.0
6307.0 421.0 -24.0
4917.0 313.0 -53.0
6162.0 425.0 -13.0
9231.0 321.0 -28.0
4766.0 320.0 18.0
15989.0 380.0 -5.0
5151.0 132.0 -6.0
40175.0 393.0 4.0
6197.0 429.0 -13.0
4662.0 88.0 15.0
4901.0 284.0 -16.0
4531.0 213.0 -17.0
6051.0 422.0 7.0
6544.0 391.0 15.0
4691.0 231.0 -7.0
5727.0 440.0 7.0
4406.0 221.0 1.0
6361.0 421.0 -62.0
6070.0 406.0 4.0
7275.0 370.0 12.0
5887.0 429.0 -20.0
19990.0 309.0 -4.0
4325.0 185.0 -56.0
6094.0 396.0 -38.0
4457.0 218.0 -8.0
5898.0 434.0 -13.0
4844.0 347.0 15.0
4890.0 251.0 -41.0
5841.0 444.0 13.0
42421.0 404.0 0.0
6442.0 425.0 -42.0
4441.0 217.0 16.0
4758.0 263.0 -31.0
5039.0 288.0 5.0
4692.0 282.0 5.0
5868.0 425.0 -37.0
7024.0 404.0 -17.0
4627.0 246.0 -38.0
6330.0 421.0 -42.0
3418.0 85.0 -7.0
4658.0 188.0 13.0
5067.0 300.0 -9.0
4831.0 258.0 -11.0
18173.0 366.0 1.0
5515.0 119.0 0.0
6220.0 423.0 -50.0
6310.0 418.0 -29.0
6991.0 411.0 -25.0
6326.0 422.0 -15.0
7538.0 357.0 16.0
5934.0 401.0 -72.0
9340.0 379.0 -6.0
6625.0 364.0 26.0
7079.0 366.0 32.0
4878.0 243.0 -35.0
4841.0 261.0 -4.0
4570.0 231.0 -34.0
5940.0 416.0 -65.0
4893.0 289.0 5.0
4304.0 24.0 12.0
6157.0 422.0 -36.0
4179.0 192.0 -47.0
4896.0 253.0 -37.0
4838.0 190.0 -159.0
7166.0 316.0 31.0
5106.0 245.0 -88.0
4790.0 279.0 -9.0
4966.0 251.0 12.0
5397.0 453.0 -79.0
9228.0 334.0 -17.0
5810.0 392.0 14.0
6972.0 410.0 -11.0
4576.0 262.0 10.0
6416.0 423.0 -61.0
6004.0 401.0 -33.0
5944.0 371.0 -4.0
6221.0 414.0 -34.0
6261.0 419.0 -28.0
5909.0 395.0 9.0
4918.0 234.0 -10.0
5215.0 252.0 -13.0
4449.0 254.0 -23.0
9226.0 330.0 -14.0
10651.0 363.0 77.0
17816.0 373.0 1.0
6422.0 415.0 -29.0
5481.0 144.0 4.0
11722.0 408.0 22.0
5290.0 443.0 43.0
5793.0 447.0 13.0
4583.0 277.0 -10.0
4917.0 246.0 -11.0
5074.0 271.0 -9.0
5843.0 408.0 -90.0
6511.0 419.0 14.0
10037.0 335.0 -20.0
6578.0 314.0 42.0
4726.0 313.0 -23.0
5015.0 175.0 -5.0
7508.0 377.0 54.0
4868.0 345.0 5.0
12460.0 421.0 51.0
7289.0 376.0 71.0
5741.0 422.0 8.0
4486.0 260.0 22.0
5700.0 420.0 -45.0
3101.0 23.0 -100.0
5972.0 393.0 5.0
12305.0 411.0 73.0
5029.0 243.0 -77.0
10099.0 380.0 -42.0
3899.0 163.0 -11.0
5065.0 248.0 -13.0
5084.0 287.0 1.0
4394.0 244.0 -5.0
4822.0 269.0 -70.0
4176.0 167.0 6.0
7097.0 387.0 17.0
4757.0 266.0 13.0
5343.0 349.0 -21.0
6333.0 397.0 -14.0
4807.0 261.0 -8.0
4856.0 251.0 -21.0
4951.0 245.0 15.0
4270.0 196.0 -12.0
5047.0 276.0 2.0
5392.0 211.0 -8.0
4929.0 319.0 -10.0
5860.0 402.0 10.0
3070.0 78.0 -100.0
4802.0 270.0 5.0
4729.0 258.0 -12.0
8662.0 371.0 -23.0
5090.0 268.0 0.0
4453.0 261.0 30.0
4792.0 258.0 -12.0
5745.0 427.0 23.0
7863.0 313.0 -183.0
4333.0 236.0 -23.0
6312.0 390.0 4.0
5866.0 427.0 26.0
10637.0 207.0 -7.0
6486.0 406.0 6.0
12862.0 405.0 21.0
4940.0 294.0 22.0
6392.0 409.0 1.0
21397.0 384.0 -6.0
4749.0 163.0 -248.0
6103.0 388.0 19.0
7957.0 387.0 -20.0
5787.0 406.0 2.0
5717.0 390.0 2.0
7153.0 359.0 19.0
6159.0 425.0 -37.0
7122.0 379.0 36.0
6426.0 410.0 6.0
4566.0 198.0 -48.0
4700.0 267.0 13.0
5959.0 430.0 -46.0
6155.0 395.0 15.0
10286.0 396.0 13.0
4726.0 261.0 -1.0
7292.0 382.0 19.0
5790.0 433.0 -33.0
4967.0 274.0 6.0
5039.0 278.0 0.0
6524.0 411.0 -15.0
6111.0 415.0 -24.0
5433.0 188.0 1.0
5116.0 367.0 -3.0
5006.0 226.0 -6.0
7902.0 398.0 -20.0
5120.0 231.0 -120.0
4371.0 213.0 -18.0
4844.0 251.0 -30.0
4233.0 186.0 -19.0
4731.0 282.0 -12.0
5036.0 311.0 -21.0
4634.0 252.0 -16.0
9429.0 387.0 -30.0
4562.0 264.0 -13.0
5855.0 424.0 0.0
5899.0 383.0 -28.0
4712.0 251.0 -6.0
4559.0 217.0 -15.0
5819.0 391.0 17.0
4501.0 240.0 17.0
4792.0 285.0 -46.0
4621.0 233.0 -2.0
8141.0 384.0 -18.0
4368.0 221.0 -5.0
6151.0 410.0 8.0
4610.0 209.0 -44.0
4426.0 208.0 -11.0
4776.0 261.0 1.0
6600.0 393.0 -2.0
4371.0 229.0 12.0
6667.0 419.0 -48.0
4312.0 66.0 -191.0
5986.0 416.0 -128.0
5334.0 261.0 -121.0
4753.0 158.0 -217.0
5458.0 433.0 40.0
4941.0 249.0 -65.0
5572.0 389.0 41.0
4721.0 257.0 -6.0
4812.0 236.0 -50.0
4983.0 247.0 -70.0
4427.0 227.0 -21.0
5843.0 396.0 24.0
4649.0 175.0 -92.0
5707.0 405.0 31.0
5595.0 388.0 25.0
8693.0 472.0 -48.0
5374.0 326.0 -201.0
5567.0 434.0 -36.0
3477.0 476.0 -108.0
4197.0 467.0 -17.0
5752.0 431.0 -39.0
5805.0 423.0 -59.0
5668.0 434.0 15.0
5317.0 453.0 -78.0
5648.0 429.0 -15.0
4955.0 337.0 -53.0
5745.0 428.0 -83.0
5196.0 382.0 -26.0
6055.0 409.0 -144.0
6035.0 394.0 -209.0
5974.0 419.0 -111.0
5601.0 453.0 -33.0
4884.0 456.0 25.0
5800.0 412.0 -57.0
6160.0 398.0 -203.0
6060.0 393.0 -216.0
5070.0 235.0 -248.0
5731.0 415.0 30.0
5795.0 425.0 -54.0
5814.0 412.0 -52.0
5620.0 442.0 -71.0
5511.0 443.0 18.0
4973.0 456.0 -20.0
5904.0 432.0 -50.0
5534.0 430.0 31.0
3481.0 478.0 -101.0
5572.0 452.0 -45.0
5631.0 439.0 -51.0
5538.0 444.0 -50.0
5875.0 411.0 -83.0
5887.0 432.0 -58.0
5802.0 412.0 -65.0
4257.0 468.0 -16.0
3600.0 459.0 -84.0
6161.0 412.0 -109.0
5344.0 464.0 14.0
5846.0 423.0 -66.0
6570.0 424.0 -139.0
5675.0 434.0 -64.0
6227.0 392.0 -225.0
5893.0 419.0 -81.0
5930.0 413.0 -139.0
5902.0 430.0 13.0
5046.0 460.0 10.0
5897.0 419.0 -71.0
5694.0 430.0 -42.0
5746.0 412.0 17.0
5699.0 433.0 -95.0
5286.0 457.0 -40.0
5798.0 418.0 -89.0
5786.0 425.0 -51.0
5660.0 413.0 -26.0
6189.0 388.0 -225.0
5895.0 419.0 -106.0
5932.0 414.0 -84.0
5131.0 447.0 16.0
6284.0 426.0 -90.0
