79469.txt B9V 2908.0
80218.txt F5V 4508.0
80493.txt K5III 6504.0
80499.txt G8III 5804.0
80586.txt G8III 5804.0
81146.txt K2III 6204.0
81192.txt G8III 5804.0
81797.txt K3III 6304.0
81937.txt F0IV 4006.0
8207.txt K0III 6004.0
82210.txt G5III 5504.0
82328.txt F5IV 4506.0
82395.txt K0III 6004.0
82590.txt F6V 4608.0
82621.txt A2V 3208.0
82635.txt G8III 5804.0
82741.txt G8III 5804.0
83506.txt K0III 6004.0
83618.txt K3III 6304.0
83787.txt K5III 6504.0
83805.txt G8III 5804.0
84441.txt G5II 5502.0
84453.txt K0IV 6006.0
84737.txt G0V 5008.0
84748.txt M8III 7804.0
8491.txt K0III 6004.0
8512.txt K0III 6004.0
85235.txt A3V 3308.0
85444.txt G8III 5804.0
85503.txt K2III 6204.0
86322.txt K1III 6104.0
86728.txt G2V 5208.0
86986.txt A0V 3008.0
8705.txt K2III 6204.0
87140.txt K0III 6004.0
87141.txt F5V 4508.0
8724.txt G5V 5508.0
87344.txt A0V 3008.0
87646.txt G0IV 5006.0
87737.txt A0I 3000.0
87822.txt F5V 4508.0
87901.txt B8V 2808.0
88195.txt A2V 3208.0
88284.txt K0III 6004.0
88355.txt F8V 4808.0
886.txt B2IV 2206.0
88609.txt G5III 5504.0
88737.txt F8V 4808.0
8890.txt F8I 4800.0
88983.txt A7III 3704.0
88986.txt G0V 5008.0
89010.txt G2IV 5206.0
89025.txt F0III 4004.0
89125.txt F8V 4808.0
89254.txt F2III 4204.0
89449.txt F5IV 4506.0
89484.txt K1III 6104.0
8949.txt K1III 6104.0
89490.txt K0V 6008.0
89707.txt G2V 5208.0
89744.txt F8V 4808.0
89822.txt A0IV 3006.0
90250.txt K1III 6104.0
90277.txt F0V 4008.0
90508.txt G0V 5008.0
9057.txt G8III 5804.0
91190.txt K0III 6004.0
91204.txt G0V 5008.0
91752.txt F2V 4208.0
91889.txt F8V 4808.0
92125.txt G5II 5502.0
92588.txt K1IV 6106.0
9269.txt K0III 6004.0
9270.txt G5II 5502.0
92769.txt A5V 3508.0
93487.txt F8V 4808.0
93813.txt K1III 6104.0
9408.txt G8III 5804.0
94247.txt K3III 6304.0
94264.txt K0III 6004.0
94280.txt F8V 4808.0
94363.txt K0III 6004.0
94600.txt K1III 6104.0
94601.txt A0V 3008.0
94669.txt K2III 6204.0
95128.txt G2V 5208.0
95241.txt F8V 4808.0
95272.txt K1III 6104.0
95345.txt K1III 6104.0
95418.txt A0V 3008.0
9562.txt G2IV 5206.0
95849.txt K3III 6304.0
96436.txt G8III 5804.0
96833.txt K1III 6104.0
97603.txt A5V 3508.0
97633.txt A2V 3208.0
97907.txt K3III 6304.0
98231.txt G0V 5008.0
9826.txt F8V 4808.0
98430.txt K0III 6004.0
98553.txt G2V 5208.0
9856.txt K1III 6104.0
98744.txt G0V 5008.0
98824.txt K1III 6104.0
98991.txt F5IV 4506.0
99028.txt F5IV 4506.0
99167.txt K5III 6504.0
9927.txt K3III 6304.0
99491.txt K0IV 6006.0
99747.txt F5V 4508.0
99998.txt K3III 6304.0
BD+01_2916.txt K0V 6008.0
BD+04_4551.txt F8V 4808.0
BD+11_2998.txt F8V 4808.0
BD+18_2976.txt G0V 5008.0
BD+25_2436.txt G8III 5804.0
BD+25_2479.txt G8III 5804.0
BD+25_2497.txt G5III 5504.0
BD+26_2276.txt G5III 5504.0
BD+27_2057.txt G8III 5804.0
BD+27_2096.txt G5III 5504.0
BD+27_2126.txt G5V 5508.0
BD+28_2079.txt G8III 5804.0
BD+29_2231.txt G8III 5804.0
BD+29_2294.txt G5III 5504.0
BD+30_2611.txt G8III 5804.0
BD+30_2931.txt K2V 6208.0
BD+31_2356.txt G5III 5504.0
BD+36_2303.txt G8III 5804.0
BD+36_368.txt K1III 6104.0
BD+37_2312.txt G8III 5804.0
BD+37_2319.txt G5III 5504.0
BD+37_448.txt G8III 5804.0
BD+39_2554.txt G5III 5504.0
BD+45_1668.txt B0V 2008.0
BD-01_2582.txt F0V 4008.0
BD-10_3166.txt K0V 6008.0
BD-11_4126.txt K3V 6308.0
BD-15_872.txt F2V 4208.0
G_101-29.txt G0V 5008.0
G_102-27.txt G0V 5008.0
G_103-55.txt G0V 5008.0
G_103-68.txt M3V 7308.0
G_107-27.txt K2V 6208.0
G_108-29.txt G0V 5008.0
G_108-43.txt G0V 5008.0
G_11-45.txt G5V 5508.0
G_112-54.txt G8V 5808.0
G_114-18.txt G5V 5508.0
G_119-32.txt F5V 4508.0
G_119-64.txt G0V 5008.0
G_12-21.txt F2V 4208.0
G_12-22.txt G8V 5808.0
G_12-24.txt G2V 5208.0
G_122-39.txt G0V 5008.0
G_122-51.txt G8V 5808.0
G_122-66.txt G8V 5808.0
G_123-29.txt G0V 5008.0
G_124-40.txt K0V 6008.0
G_125-4.txt K0V 6008.0
G_126-62.txt F8V 4808.0
G_136-45.txt G0V 5008.0
G_140-5.txt A5V 3508.0
G_143-17.txt G5V 5508.0
G_144-6.txt F8V 4808.0
G_149-25.txt K0V 6008.0
G_15-20.txt K3V 6308.0
G_16-13.txt G0V 5008.0
G_16-32.txt K1IV 6106.0
G_160-27.txt G0V 5008.0
G_161-29.txt K5V 6508.0
G_162-13.txt K2V 6208.0
G_163-78.txt K0V 6008.0
G_165-11.txt G0V 5008.0
G_165-39.txt A4IV 3406.0
G_166-25.txt F8V 4808.0
G_166-45.txt A5V 3508.0
G_17-21.txt F8V 4808.0
G_17-30.txt G0V 5008.0
G_170-47.txt G0V 5008.0
G_175-33.txt G0V 5008.0
G_176-11.txt M0V 7008.0
G_180-35.txt K0V 6008.0
G_181-47.txt G2V 5208.0
G_182-19.txt G0V 5008.0
G_183-11.txt F0V 4008.0
G_19-24.txt K7V 6708.0
G_193-33.txt G0V 5008.0
G_196-33.txt F8V 4808.0
G_196-48.txt G5V 5508.0
G_196-9.txt K5V 6508.0
G_197-45.txt G5V 5508.0
G_197-56.txt G2V 5208.0
G_200-36.txt G5V 5508.0
G_200-62.txt K2V 6208.0
G_205-5.txt K2V 6208.0
G_207-5.txt F8V 4808.0
G_212-10.txt K0III 6004.0
G_22-7.txt K0IV 6006.0
G_223-65.txt G2IV 5206.0
G_227-46.txt M3V 7308.0
G_229-34.txt F8V 4808.0
G_230-49.txt G0V 5008.0
G_237-84.txt G0V 5008.0
G_241-18.txt G5V 5508.0
G_243-63.txt F8V 4808.0
G_244-59.txt G8V 5808.0
G_245-32.txt F2V 4208.0
G_246-38.txt G0V 5008.0
G_249-49.txt G0V 5008.0
G_25-15.txt F8V 4808.0
G_25-29.txt G5V 5508.0
G_250-22.txt K5V 6508.0
G_256-34.txt K1III 6104.0
G_257-32.txt K7V 6708.0
G_259-35.txt G5III 5504.0
G_27-44.txt F8V 4808.0
G_270-23.txt F5V 4508.0
G_36-33.txt K2V 6208.0
G_37-26.txt A5V 3508.0
G_4-44.txt G5V 5508.0
G_40-34.txt F0V 4008.0
G_43-3.txt F5V 4508.0
G_43-33.txt F8V 4808.0
G_44-6.txt G2V 5208.0
G_48-29.txt A2V 3208.0
G_5-40.txt G0V 5008.0
G_57-11.txt G5V 5508.0
G_58-25.txt F5V 4508.0
G_58-30.txt G0V 5008.0
G_60-6.txt K2V 6208.0
G_63-9.txt F8V 4808.0
G_65-16.txt G5V 5508.0
G_7-6.txt G0V 5008.0
G_74-5.txt F8V 4808.0
G_75-62.txt G5V 5508.0
G_78-14.txt G8V 5808.0
G_80-15.txt F8V 4808.0
G_81-38.txt G2V 5208.0
G_82-12.txt G0V 5008.0
G_84-29.txt F0V 4008.0
G_84-37.txt G0V 5008.0
G_88-40.txt F8V 4808.0
G_89-11.txt K0V 6008.0
G_90-1.txt K2V 6208.0
G_90-25.txt G2V 5208.0
G_95-4.txt G0V 5008.0
G_95-57.txt K2V 6208.0
G_96-20.txt F8V 4808.0
NGP_29_129.txt K2V 6208.0
